"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 25539";"1";"0.758064516129032";"0";"1";"0.0303045988082886";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"BLCA";"248 x 25539";"1";"0.758064516129032";"0";"2";"0.0329400817553202";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"BLCA";"248 x 25539";"1";"0.758064516129032";"0";"3";"0.0313723484675089";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"BLCA";"248 x 25539";"1";"0.774193548387097";"0.125";"4";"0.0330398996671041";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"BLCA";"248 x 25539";"1";"0.758064516129032";"0";"5";"0.0297542651494344";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"COAD";"280 x 26435";"0.952054794520548";"1";"1";"1";"0.036475948492686";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"COAD";"280 x 26435";"0.952054794520548";"0.971428571428571";"0.96875";"2";"0.0375266830126445";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"COAD";"281 x 26435";"0.986394557823129";"1";"1";"3";"0.0428801337877909";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"COAD";"279 x 26435";"0.945205479452055";"0.971830985915493";"0.970588235294118";"4";"0.0372428337732951";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"COAD";"280 x 26435";"0.965986394557823";"0.971428571428571";"0.96969696969697";"5";"0.0361084143320719";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"ESCA";"97 x 22593";"1";"0.833333333333333";"0";"1";"0.0151773492495219";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"ESCA";"97 x 22593";"1";"0.833333333333333";"0";"2";"0.0157610654830933";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"ESCA";"96 x 22593";"1";"0.84";"0";"3";"0.014977498849233";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
"ESCA";"97 x 22593";"1";"0.833333333333333";"0";"4";"0.0160109480222066";"clin_1__cnv_0.005__rna_0.25__mirna_1__mutation_1";"12345"
