"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 24297";"1";"0.919354838709677";"0.8";"1";"0.0334232171376546";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 24297";"1";"0.967741935483871";"0.928571428571429";"2";"0.0319728175799052";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 24297";"1";"0.967741935483871";"0.928571428571429";"3";"0.0314054369926453";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 24297";"1";"1";"1";"4";"0.0379433512687683";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"BLCA";"248 x 24297";"1";"0.967741935483871";"0.928571428571429";"5";"0.0326059341430664";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 23455";"1";"0.971428571428571";"0.96875";"1";"0.0365090012550354";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 23455";"0.993150684931507";"1";"1";"2";"0.0398782809575399";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"COAD";"281 x 23455";"1";"1";"1";"3";"0.0448315183321635";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"COAD";"279 x 23455";"0.993150684931507";"0.985915492957746";"0.985074626865672";"4";"0.0415959517161051";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"COAD";"280 x 23455";"1";"1";"1";"5";"0.0417463342348735";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 26621";"1";"0.833333333333333";"0";"1";"0.0193299810091654";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 26621";"1";"0.875";"0.4";"2";"0.0202641646067301";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"ESCA";"96 x 26621";"1";"0.84";"0";"3";"0.0188462535540263";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 26621";"1";"0.833333333333333";"0";"4";"0.0202809492746989";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
"ESCA";"97 x 26621";"1";"0.833333333333333";"0";"5";"0.0225161155064901";"clin_1__cnv_0.0125__rna_1__mirna_0.025__mutation_0.025";"12345"
