"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 37080";"1";"0.790322580645161";"0.235294117647059";"1";"0.0523537993431091";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"BLCA";"248 x 37080";"1";"0.82258064516129";"0.421052631578947";"2";"0.0434472481409709";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"BLCA";"248 x 37080";"1";"0.758064516129032";"0";"3";"0.0415128310521444";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"BLCA";"248 x 37080";"1";"0.838709677419355";"0.5";"4";"0.0456821322441101";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"BLCA";"248 x 37080";"0.99468085106383";"0.774193548387097";"0.125";"5";"0.0551721334457397";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"COAD";"280 x 37541";"0.952054794520548";"0.957142857142857";"0.953846153846154";"1";"0.0545887192090352";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"COAD";"280 x 37541";"0.958904109589041";"1";"1";"2";"0.0550720532735189";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"COAD";"281 x 37541";"0.979591836734694";"1";"1";"3";"0.05166996717453";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"COAD";"279 x 37541";"0.965753424657534";"0.971830985915493";"0.970588235294118";"4";"0.0505691846211751";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"COAD";"280 x 37541";"0.959183673469388";"1";"1";"5";"0.0502856492996216";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"ESCA";"97 x 35339";"1";"0.833333333333333";"0";"1";"0.0259185353914897";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
"ESCA";"97 x 35339";"1";"0.875";"0.4";"2";"0.0241167028745015";"clin_1__cnv_0.005__rna_0.75__mirna_1__mutation_1";"12345"
