"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 31309";"1";"0.774193548387097";"0.125";"1";"0.0371928175290426";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"BLCA";"248 x 31309";"1";"0.790322580645161";"0.235294117647059";"2";"0.0363755981127421";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"BLCA";"248 x 31309";"1";"0.774193548387097";"0.125";"3";"0.0385101000467936";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"BLCA";"248 x 31309";"1";"0.806451612903226";"0.333333333333333";"4";"0.0419128179550171";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"BLCA";"248 x 31309";"0.99468085106383";"0.790322580645161";"0.235294117647059";"5";"0.0372764984766642";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"280 x 31988";"0.972602739726027";"0.942857142857143";"0.939393939393939";"1";"0.0423130830128988";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"280 x 31988";"0.972602739726027";"0.985714285714286";"0.985074626865672";"2";"0.044564680258433";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"281 x 31988";"0.986394557823129";"0.985507246376812";"0.984615384615385";"3";"0.0477168838183085";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"279 x 31988";"0.993150684931507";"0.943661971830986";"0.939393939393939";"4";"0.0425298849741618";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"COAD";"280 x 31988";"0.979591836734694";"0.928571428571429";"0.920634920634921";"5";"0.0429298480351766";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"97 x 28966";"1";"0.833333333333333";"0";"1";"0.0200474301973979";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"97 x 28966";"1";"0.875";"0.4";"2";"0.0189463337262472";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"96 x 28966";"1";"0.84";"0";"3";"0.0197972536087036";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"97 x 28966";"1";"0.833333333333333";"0";"4";"0.0198805173238118";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"ESCA";"97 x 28966";"1";"0.833333333333333";"0";"5";"0.0221492330233256";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"330 x 29688";"1";"0.839506172839506";"0.551724137931034";"1";"0.0492346167564392";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"329 x 29688";"1";"0.804878048780488";"0.384615384615385";"2";"0.0439309000968933";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"329 x 29688";"1";"0.853658536585366";"0.625";"3";"0.0481007854143779";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"328 x 29688";"1";"0.831325301204819";"0.533333333333333";"4";"0.0428971330324809";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"HNSC";"328 x 29688";"1";"0.831325301204819";"0.533333333333333";"5";"0.0478169520696004";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"258 x 24524";"0.994047619047619";"0.953125";"0.926829268292683";"1";"0.0331899642944336";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"258 x 24524";"1";"0.96875";"0.952380952380952";"2";"0.0321395834287008";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"258 x 24524";"0.988095238095238";"0.890625";"0.810810810810811";"3";"0.0338738163312276";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"257 x 24524";"1";"0.953846153846154";"0.930232558139535";"4";"0.03182239929835";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRC";"257 x 24524";"0.994047619047619";"0.892307692307692";"0.82051282051282";"5";"0.0341076016426086";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"200 x 28759";"1";"0.795918367346939";"0.444444444444444";"1";"0.0313217004140218";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"199 x 28759";"0.993055555555556";"0.82";"0.526315789473684";"2";"0.0317390163739522";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"199 x 28759";"0.993055555555556";"0.9";"0.782608695652174";"3";"0.0328397313753764";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"199 x 28759";"0.979166666666667";"0.8";"0.444444444444444";"4";"0.0376931667327881";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
"KIRP";"199 x 28759";"0.986111111111111";"0.92";"0.833333333333333";"5";"0.0322059671084086";"clin_1__cnv_0.005__rna_0.5__mirna_1__mutation_1";"12345"
