"Data";"train_dim";"OOB_Acc";"Test_Acc";"Test_F1";"Fold";"Time";"Fraction";"subset_seed"
"BLCA";"248 x 23231";"1";"0.758064516129032";"0";"1";"0.0295207500457764";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"BLCA";"248 x 23231";"1";"0.758064516129032";"0";"2";"0.0304380853970846";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"BLCA";"248 x 23231";"1";"0.758064516129032";"0";"3";"0.0286033352216085";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"BLCA";"248 x 23231";"1";"0.774193548387097";"0.125";"4";"0.032239298025767";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"BLCA";"248 x 23231";"1";"0.758064516129032";"0";"5";"0.0304214000701904";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"COAD";"280 x 24215";"0.924657534246575";"0.885714285714286";"0.875";"1";"0.0341907024383545";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"COAD";"280 x 24215";"0.938356164383562";"0.957142857142857";"0.952380952380952";"2";"0.0340072353680929";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"COAD";"281 x 24215";"0.925170068027211";"0.956521739130435";"0.955223880597015";"3";"0.033807102839152";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"COAD";"279 x 24215";"0.952054794520548";"0.971830985915493";"0.96969696969697";"4";"0.0355915149052938";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"COAD";"280 x 24215";"0.965986394557823";"0.942857142857143";"0.9375";"5";"0.0356420516967773";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"ESCA";"97 x 20043";"1";"0.833333333333333";"0";"1";"0.0199303507804871";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"ESCA";"97 x 20043";"1";"0.833333333333333";"0";"2";"0.0143100301424662";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"ESCA";"96 x 20043";"1";"0.84";"0";"3";"0.0137763182322184";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"ESCA";"97 x 20043";"1";"0.833333333333333";"0";"4";"0.0159776012102763";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"ESCA";"97 x 20043";"1";"0.833333333333333";"0";"5";"0.0140431642532349";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
"HNSC";"330 x 22156";"1";"0.777777777777778";"0.25";"1";"0.0360089500745138";"clin_1__cnv_0.005__rna_0.15__mirna_1__mutation_1";"12345"
